Customer Name	Product Name	City	Manager	Row ID	Order Priority	Discount	Unit Price	Shipping Cost	Customer ID	Ship Mode	Customer Segment	Product Category	Product Sub-Category	Product Container	Product Base Margin	Region	State or Province	Postal Code	Order Date	Ship Date	Profit	Quantity ordered new	Sales	Order ID	Status
Matthew Berman	Canon P1-DHIII Palm Printing Calculator	Grants Pass	William	23612.0	High	0.01	17.98	8.51	32.0	Regular Air	Corporate	Technology	Office Machines	Medium Box	0.4	West	Oregon	97526.0	2010-03-27 00:00:00	2010-03-28 00:00:00	-35.8788	2.0	40.17	89200.0	
Matthew Berman	StarTAC 3000	Grants Pass	William	23278.0	Medium	0.09	125.99	7.69	32.0	Express Air	Corporate	Technology	Telephones and Communication	Small Box	0.59	West	Oregon	97526.0	2010-07-20 00:00:00	2010-07-22 00:00:00	209.997	8.0	783.55	89202.0	
Matthew Berman	TimeportP7382	Grants Pass	William	19355.0	Low	0.06	205.99	8.99	32.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.56	West	Oregon	97526.0	2010-09-12 00:00:00	2010-09-19 00:00:00	2568.096	22.0	3838.14	89203.0	
Matthew Berman	"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""	Grants Pass	William	21213.0	Critical	0.08	8.95	2.01	32.0	Regular Air	Corporate	Office Supplies	Paper	Wrap Bag	0.39	West	Oregon	97526.0	2011-10-06 00:00:00	2011-10-08 00:00:00	85.86359999999999	15.0	133.07	89204.0	
Matthew Berman	Canon PC940 Copier	Grants Pass	William	22221.0	High	0.06	449.99	49.0	32.0	Delivery Truck	Corporate	Technology	Copiers and Fax	Jumbo Drum	0.38	West	Oregon	97526.0	2013-06-12 00:00:00	2013-06-14 00:00:00	345.0	5.0	2157.25	89207.0	
Ricky Hensley	Storex DuraTech Recycled Plastic Frosted Binders	Gresham	William	23654.0	Not Specified	0.03	4.24	5.41	33.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.35	West	Oregon	97030.0	2010-06-15 00:00:00	2010-06-17 00:00:00	-84.4376	13.0	58.68	89201.0	
Ricky Hensley	Newell 338	Gresham	William	23655.0	Not Specified	0.04	2.94	0.7	33.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	0.58	West	Oregon	97030.0	2010-06-15 00:00:00	2010-06-16 00:00:00	24.312	18.0	53.1	89201.0	
Ricky Hensley	Wilson Jones Turn Tabs Binder Tool for Ring Binders	Gresham	William	25327.0	Medium	0.05	4.82	5.24	33.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.39	West	Oregon	97030.0	2012-01-26 00:00:00	2012-01-27 00:00:00	-75.12168	5.0	24.27	89205.0	
Ricky Hensley	Novimex High-Tech Fabric Mesh Task Chair	Gresham	William	24531.0	Critical	0.05	70.98	30.0	33.0	Delivery Truck	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	0.78	West	Oregon	97030.0	2013-08-16 00:00:00	2013-08-18 00:00:00	-162.15032000000002	9.0	640.97	89208.0	
Ricky Hensley	Staples Copy Paper (20Lb. and 84 Bright)	Gresham	William	24532.0	Critical	0.05	4.98	4.7	33.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.38	West	Oregon	97030.0	2013-08-16 00:00:00	2013-08-18 00:00:00	-14.992640000000002	9.0	46.63	89208.0	
Milton Bland	Polycom ViewStation™ ISDN Videoconferencing Unit	Gresham	William	25223.0	Not Specified	0.0	6783.02	24.49	35.0	Regular Air	Small Business	Technology	Office Machines	Large Box	0.39	West	Oregon	97030.0	2012-11-27 00:00:00	2012-11-28 00:00:00	2396.8795800000025	3.0	21366.51	91256.0	
Milton Bland	StarTAC 7760	Gresham	William	21026.0	Low	0.07	65.99	3.99	35.0	Regular Air	Small Business	Technology	Telephones and Communication	Small Box	0.59	West	Oregon	97030.0	2013-05-28 00:00:00	2013-06-02 00:00:00	165.50099999999998	7.0	394.37	91257.0	
Ray Morgan	"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"	Hillsboro	William	25224.0	Not Specified	0.02	9.27	4.39	36.0	Express Air	Small Business	Office Supplies	Paper	Wrap Bag	0.38	West	Oregon	97123.0	2012-11-27 00:00:00	2012-11-29 00:00:00	71.434	29.0	272.98	91256.0	
Ray Morgan	Xerox 1968	Hillsboro	William	25225.0	Not Specified	0.03	6.68	6.15	36.0	Regular Air	Small Business	Office Supplies	Paper	Small Box	0.37	West	Oregon	97123.0	2012-11-27 00:00:00	2012-11-29 00:00:00	5.650000000000006	10.0	73.81	91256.0	
Stacy Chandler	Xerox 1978	Keizer	William	25226.0	Not Specified	0.1	5.78	5.67	37.0	Regular Air	Small Business	Office Supplies	Paper	Small Box	0.36	West	Oregon	97303.0	2012-11-27 00:00:00	2012-11-30 00:00:00	7.670000000000009	11.0	62.59	91256.0	
Ian L O'Donnell	Newell 323	Alton	Chris	20935.0	Medium	0.02	1.68	1.57	39.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	0.59	Central	Illinois	62002.0	2011-07-03 00:00:00	2011-07-04 00:00:00	-30.54	10.0	17.12	88682.0	
Ian L O'Donnell	SANFORD Major Accent™ Highlighters	Alton	Chris	20936.0	Medium	0.1	7.08	2.35	39.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	0.47	Central	Illinois	62002.0	2011-07-03 00:00:00	2011-07-05 00:00:00	23.82	14.0	90.8	88682.0	
Ian L O'Donnell	Boston Electric Pencil Sharpener, Model 1818, Charcoal Black	Alton	Chris	18911.0	Critical	0.07	28.15	8.99	39.0	Express Air	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	0.57	Central	Illinois	62002.0	2013-06-12 00:00:00	2013-06-15 00:00:00	-15.463999999999999	4.0	113.59	88684.0	
Seth Grimes	Iris Project Case	Anacortes	William	18673.0	Not Specified	0.09	7.98	6.5	40.0	Regular Air	Corporate	Office Supplies	Storage & Organization	Medium Box	0.59	West	Washington	98221.0	2013-03-21 00:00:00	2013-03-23 00:00:00	-71.44	4.0	30.96	88683.0	
Alexandra Fuller	KF 788	Puyallup	William	22406.0	Not Specified	0.09	45.99	4.99	42.0	Regular Air	Consumer	Technology	Telephones and Communication	Small Box	0.56	West	Washington	98373.0	2012-11-05 00:00:00	2012-11-06 00:00:00	24.186800000000034	8.0	299.74	91455.0	
Alexandra Fuller	"6"" Cubicle Wall Clock, Black"	Puyallup	William	23753.0	Not Specified	0.07	8.09	7.96	42.0	Regular Air	Consumer	Furniture	Office Furnishings	Small Box	0.49	West	Washington	98373.0	2013-11-26 00:00:00	2013-11-29 00:00:00	63.48448000000002	36.0	291.56	91458.0	
Alexandra Fuller	Accessory29	Puyallup	William	23754.0	Not Specified	0.03	20.99	1.25	42.0	Regular Air	Consumer	Technology	Telephones and Communication	Small Pack	0.83	West	Washington	98373.0	2013-11-26 00:00:00	2013-11-27 00:00:00	43.27171200000002	9.0	158.27	91458.0	
Theodore Moran	AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting	Redmond	William	25933.0	High	0.0	99.99	19.99	43.0	Regular Air	Consumer	Technology	Office Machines	Small Box	0.52	West	Washington	98052.0	2010-11-10 00:00:00	2010-11-11 00:00:00	25.913820000000015	6.0	647.07	91454.0	
Theodore Moran	Acme® Forged Steel Scissors with Black Enamel Handles	Redmond	William	25438.0	Low	0.05	9.31	3.98	43.0	Regular Air	Consumer	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	0.56	West	Washington	98052.0	2013-02-26 00:00:00	2013-03-04 00:00:00	-17.58	9.0	83.01	91456.0	
Theodore Moran	Global Deluxe Office Fabric Chairs	Redmond	William	25331.0	Critical	0.06	95.98	58.2	43.0	Delivery Truck	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	0.58	West	Washington	98052.0	2013-08-30 00:00:00	2013-09-01 00:00:00	-336.38464000000005	15.0	1396.96	91457.0	
Melinda Sloan	Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection	Coppell	Chris	23651.0	Medium	0.1	39.48	3.99	45.0	Regular Air	Home Office	Office Supplies	Appliances	Small Box	0.56	Central	Texas	75019.0	2012-02-24 00:00:00	2012-02-26 00:00:00	338.6244	13.0	490.76	91578.0	
Melinda Sloan	Advantus Push Pins, Aluminum Head	Coppell	Chris	25399.0	Not Specified	0.08	5.81	3.37	45.0	Regular Air	Home Office	Office Supplies	Rubber Bands	Wrap Bag	0.54	Central	Texas	75019.0	2012-09-23 00:00:00	2012-09-23 00:00:00	-51.25	18.0	97.85	91579.0	
Anne Nguyen	Microsoft Multimedia Keyboard	Colonial Heights	Sam	25397.0	Not Specified	0.0	30.97	4.0	46.0	Regular Air	Home Office	Technology	Computer Peripherals	Small Box	0.74	South	Virginia	23834.0	2012-09-23 00:00:00	2012-09-25 00:00:00	21.624	3.0	94.62	91579.0	
Anne Nguyen	"Executive Impressions 12"" Wall Clock"	Colonial Heights	Sam	25398.0	Not Specified	0.0	17.67	8.99	46.0	Regular Air	Home Office	Furniture	Office Furnishings	Small Pack	0.47	South	Virginia	23834.0	2012-09-23 00:00:00	2012-09-25 00:00:00	-78.092	20.0	368.39	91579.0	
Geoffrey Hewitt	Canon P1-DHIII Palm Printing Calculator	Springfield	Chris	20727.0	Medium	0.06	17.98	8.51	48.0	Regular Air	Corporate	Technology	Office Machines	Medium Box	0.4	Central	Illinois	62701.0	2011-08-15 00:00:00	2011-08-15 00:00:00	-27.600924	1.0	21.16	87712.0	
Geoffrey Hewitt	Avery 506	Springfield	Chris	19337.0	Medium	0.07	4.13	0.5	48.0	Regular Air	Corporate	Office Supplies	Labels	Small Box	0.39	Central	Illinois	62701.0	2012-08-13 00:00:00	2012-08-16 00:00:00	60.80969999999999	22.0	88.13	87713.0	
Geoffrey Hewitt	Self-Adhesive Address Labels for Typewriters by Universal	Springfield	Chris	18362.0	High	0.03	7.31	0.49	48.0	Regular Air	Corporate	Office Supplies	Labels	Small Box	0.38	Central	Illinois	62701.0	2012-10-10 00:00:00	2012-10-11 00:00:00	94.81979999999999	19.0	137.42	87714.0	
Geoffrey Hewitt	Accessory37	Springfield	Chris	18363.0	High	0.01	20.99	2.5	48.0	Regular Air	Corporate	Technology	Telephones and Communication	Wrap Bag	0.81	Central	Illinois	62701.0	2012-10-10 00:00:00	2012-10-11 00:00:00	-85.27464	12.0	213.02	87714.0	
Geoffrey Hewitt	Verbatim DVD-R 4.7GB authoring disc	Springfield	Chris	20726.0	High	0.06	39.24	1.99	48.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Pack	0.51	Central	Illinois	62701.0	2013-01-11 00:00:00	2013-01-12 00:00:00	229.0593	9.0	331.97	87715.0	
Terri Lyons	Fellowes Command Center 5-outlet power strip	Streamwood	Chris	23944.0	High	0.08	67.84	0.99	49.0	Regular Air	Corporate	Office Supplies	Appliances	Small Box	0.58	Central	Illinois	60107.0	2011-03-29 00:00:00	2011-03-29 00:00:00	-12.82	1.0	64.91	87710.0	
Terri Lyons	"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes"	Streamwood	Chris	21138.0	High	0.04	7.64	1.39	49.0	Express Air	Corporate	Office Supplies	Envelopes	Small Box	0.36	Central	Illinois	60107.0	2011-05-18 00:00:00	2011-05-19 00:00:00	7.27	1.0	15.42	87711.0	
Terri Lyons	GBC Binding covers	Streamwood	Chris	20728.0	Medium	0.04	12.95	4.98	49.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.4	Central	Illinois	60107.0	2011-08-15 00:00:00	2011-08-17 00:00:00	18.882579999999997	5.0	69.4	87712.0	
Terri Lyons	3390	Streamwood	Chris	23662.0	Low	0.0	65.99	5.31	49.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.57	Central	Illinois	60107.0	2013-02-17 00:00:00	2013-02-19 00:00:00	391.7199	10.0	567.71	87716.0	
Terri Lyons	Fellowes 17-key keypad for PS/2 interface	Streamwood	Chris	23802.0	Medium	0.1	30.73	4.0	49.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Box	0.75	Central	Illinois	60107.0	2013-03-02 00:00:00	2013-03-03 00:00:00	-45.1	7.0	208.12	87717.0	
Terri Lyons	Hewlett-Packard Deskjet 6122 Color Inkjet Printer	Streamwood	Chris	21300.0	Critical	0.06	200.97	15.59	49.0	Delivery Truck	Corporate	Technology	Office Machines	Jumbo Drum	0.36	Central	Illinois	60107.0	2013-03-12 00:00:00	2013-03-14 00:00:00	526.608	4.0	763.2	87718.0	
Terri Lyons	12 Colored Short Pencils	Streamwood	Chris	22691.0	Medium	0.09	2.6	2.4	49.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	0.58	Central	Illinois	60107.0	2013-10-06 00:00:00	2013-10-07 00:00:00	-17.68	6.0	16.64	87719.0	
Terri Lyons	Pizazz® Global Quick File™	Streamwood	Chris	22692.0	Medium	0.07	14.97	7.51	49.0	Regular Air	Corporate	Office Supplies	Storage & Organization	Small Box	0.57	Central	Illinois	60107.0	2013-10-06 00:00:00	2013-10-08 00:00:00	-30.48	4.0	63.9	87719.0	
Dawn Bailey	SAFCO Arco Folding Chair	Tinley Park	Chris	23945.0	High	0.04	276.2	24.49	50.0	Regular Air	Corporate	Furniture	Chairs & Chairmats	Large Box		Central	Illinois	60477.0	2011-03-29 00:00:00	2011-04-01 00:00:00	1585.0886999999998	8.0	2297.23	87710.0	
Lorraine Kelly	6160	Puyallup	William	18551.0	Not Specified	0.0	115.99	2.5	52.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.57	West	Washington	98373.0	2010-09-10 00:00:00	2010-09-10 00:00:00	162.666	6.0	627.04	88426.0	
Lorraine Kelly	TDK 4.7GB DVD-R Spindle, 15/Pack	Puyallup	William	19341.0	Critical	0.02	40.97	1.99	52.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Pack	0.42	West	Washington	98373.0	2011-09-10 00:00:00	2011-09-11 00:00:00	378.16139999999996	13.0	548.06	88427.0	
Lorraine Kelly	Deflect-O® Glasstique™ Clear Desk Accessories	Puyallup	William	18666.0	Critical	0.08	7.7	3.68	52.0	Regular Air	Corporate	Furniture	Office Furnishings	Wrap Bag	0.52	West	Washington	98373.0	2012-11-06 00:00:00	2012-11-07 00:00:00	3.328000000000003	17.0	129.57	88428.0	
Sidney Russell Austin	Okidata Pacemark 4410N Wide Format Dot Matrix Printer	Redmond	William	22117.0	Critical	0.07	3502.14	8.73	53.0	Delivery Truck	Corporate	Technology	Office Machines	Jumbo Box	0.57	West	Washington	98052.0	2010-07-28 00:00:00	2010-07-30 00:00:00	-6923.5992	1.0	3267.55	88425.0	
Sidney Russell Austin	Xerox 1903	Redmond	William	18552.0	Not Specified	0.02	5.98	5.79	53.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.36	West	Washington	98052.0	2010-09-10 00:00:00	2010-09-11 00:00:00	-67.49	17.0	110.19	88426.0	
Sidney Russell Austin	Avery 481	Redmond	William	21677.0	Low	0.09	3.08	0.99	53.0	Regular Air	Corporate	Office Supplies	Labels	Small Box	0.37	West	Washington	98052.0	2013-02-19 00:00:00	2013-02-21 00:00:00	23.1564	11.0	33.56	88429.0	
Marvin Hawley	Hon 61000 Series Interactive Training Tables	Syracuse	Erin	19968.0	High	0.03	44.43	46.59	55.0	Delivery Truck	Home Office	Furniture	Tables	Jumbo Box	0.67	East	New York	13210.0	2011-10-06 00:00:00	2011-10-07 00:00:00	-1513.2648960000004	14.0	666.63	88076.0	
Marvin Hawley	O'Sullivan Elevations Bookcase, Cherry Finish	Syracuse	Erin	19969.0	Low	0.07	130.98	54.74	55.0	Delivery Truck	Consumer	Furniture	Bookcases	Jumbo Box	0.69	East	New York	13210.0	2011-10-20 00:00:00	2011-10-25 00:00:00	-414.18	6.0	814.6	88077.0	
Marvin Hawley	Artistic Insta-Plaque	Syracuse	Erin	18469.0	Low	0.01	15.68	3.73	55.0	Regular Air	Consumer	Furniture	Office Furnishings	Small Pack	0.46	East	New York	13210.0	2013-04-10 00:00:00	2013-04-10 00:00:00	23.563499999999998	2.0	34.15	88081.0	
Marvin Hawley	Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table	Syracuse	Erin	18470.0	Low	0.04	71.37	69.0	55.0	Express Air	Consumer	Furniture	Tables	Large Box	0.68	East	New York	13210.0	2013-04-10 00:00:00	2013-04-14 00:00:00	54.59805000000001	11.0	761.52	88081.0	
Randall Montgomery	Durable Pressboard Binders	Tonawanda	Erin	20697.0	Medium	0.06	3.8	1.49	56.0	Regular Air	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	0.38	East	New York	14150.0	2010-10-20 00:00:00	2010-10-21 00:00:00	19.6282	20.0	73.55	88075.0	
Randall Montgomery	Newell 310	Tonawanda	Erin	20698.0	Medium	0.06	1.76	0.7	56.0	Regular Air	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	0.56	East	New York	14150.0	2010-10-20 00:00:00	2010-10-21 00:00:00	-1.6524	17.0	29.57	88075.0	
Randall Montgomery	TOPS Voice Message Log Book, Flash Format	Tonawanda	Erin	19970.0	Low	0.04	4.76	3.01	56.0	Regular Air	Consumer	Office Supplies	Paper	Wrap Bag	0.36	East	New York	14150.0	2011-10-20 00:00:00	2011-10-27 00:00:00	-7.9488	23.0	109.64	88077.0	
Randall Montgomery	Newell 312	Tonawanda	Erin	24218.0	High	0.01	5.84	1.2	56.0	Express Air	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	0.55	East	New York	14150.0	2013-01-11 00:00:00	2013-01-13 00:00:00	47.0972	11.0	68.79	88079.0	
Randall Montgomery	Storex Dura Pro™ Binders	Tonawanda	Erin	23305.0	Not Specified	0.1	5.94	9.92	56.0	Regular Air	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	0.38	East	New York	14150.0	2013-02-08 00:00:00	2013-02-09 00:00:00	-211.0595	7.0	40.94	88080.0	
Randall Montgomery	6190	Tonawanda	Erin	23306.0	Not Specified	0.1	65.99	2.5	56.0	Regular Air	Consumer	Technology	Telephones and Communication	Small Box	0.55	East	New York	14150.0	2013-02-08 00:00:00	2013-02-09 00:00:00	186.417	6.0	311.98	88080.0	
Randall Montgomery	GBC DocuBind 300 Electric Binding Machine	Tonawanda	Erin	22008.0	Low	0.1	525.98	19.99	56.0	Regular Air	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	0.37	East	New York	14150.0	2013-12-27 00:00:00	2013-12-30 00:00:00	5291.465099999999	15.0	7668.79	88082.0	
Randall Montgomery	5185	Tonawanda	Erin	22009.0	Low	0.1	115.99	8.99	56.0	Regular Air	Consumer	Technology	Telephones and Communication	Small Box	0.58	East	New York	14150.0	2013-12-27 00:00:00	2013-12-29 00:00:00	1176.724224	21.0	1941.74	88082.0	
Kimberly Epstein	Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black	Troy	Erin	26008.0	Medium	0.06	11.66	7.95	57.0	Regular Air	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	0.58	East	New York	12180.0	2012-01-21 00:00:00	2012-01-23 00:00:00	-143.8648	10.0	120.64	88078.0	
Rose Lassiter	Xerox 1930	Port Arthur	Chris	19277.0	Critical	0.08	6.48	6.81	59.0	Express Air	Small Business	Office Supplies	Paper	Small Box	0.36	Central	Texas	77642.0	2013-02-23 00:00:00	2013-02-25 00:00:00	-96.59	8.0	51.56	87413.0	
Rose Lassiter	Newell 339	Port Arthur	Chris	19278.0	Critical	0.02	2.78	0.97	59.0	Regular Air	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	0.59	Central	Texas	77642.0	2013-02-23 00:00:00	2013-02-25 00:00:00	0.77	6.0	17.24	87413.0	
Rose Lassiter	Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk	Port Arthur	Chris	18289.0	Critical	0.0	3.95	5.13	59.0	Regular Air	Corporate	Office Supplies	Appliances	Small Box	0.59	Central	Texas	77642.0	2013-03-14 00:00:00	2013-03-15 00:00:00	-157.18	11.0	45.57	87416.0	
Rose Lassiter	DMI Arturo Collection Mission-style Design Wood Chair	Port Arthur	Chris	19903.0	Not Specified	0.09	150.98	57.2	59.0	Delivery Truck	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	0.59	Central	Texas	77642.0	2013-04-03 00:00:00	2013-04-04 00:00:00	-231.6	5.0	750.94	87417.0	
Rose Lassiter	Eldon Base for stackable storage shelf, platinum	Port Arthur	Chris	19904.0	Not Specified	0.02	38.94	35.0	59.0	Regular Air	Corporate	Office Supplies	Storage & Organization	Large Box	0.8	Central	Texas	77642.0	2013-04-03 00:00:00	2013-04-04 00:00:00	-1119.64	10.0	394.4	87417.0	
Sheila Warren	Avery® Durable Slant Ring Binders With Label Holder	Richardson	Chris	20292.0	Medium	0.08	4.18	2.99	60.0	Regular Air	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	0.37	Central	Texas	75080.0	2012-06-10 00:00:00	2012-06-12 00:00:00	-24.2144	16.0	65.22	87410.0	
Sheila Warren	Newell 340	Richardson	Chris	20293.0	Medium	0.03	2.88	0.7	60.0	Regular Air	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	0.56	Central	Texas	75080.0	2012-06-10 00:00:00	2012-06-12 00:00:00	23.844	20.0	56.72	87410.0	
Sheila Warren	Global Leather Task Chair, Black	Richardson	Chris	20427.0	High	0.08	89.99	42.0	60.0	Delivery Truck	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	0.66	Central	Texas	75080.0	2013-07-21 00:00:00	2013-07-21 00:00:00	-180.46656	2.0	195.63	87420.0	
Charlotte Stanton	O'Sullivan 5-Shelf Heavy-Duty Bookcases	Rosenberg	Chris	22867.0	Medium	0.05	81.94	55.81	61.0	Delivery Truck	Small Business	Furniture	Bookcases	Jumbo Box	0.6	Central	Texas	77471.0	2011-11-18 00:00:00	2011-11-18 00:00:00	185.2660000000002	28.0	2292.34	87409.0	
Charlotte Stanton	Staples Bulk Pack Metal Binder Clips	Rosenberg	Chris	21091.0	Low	0.03	6.08	1.82	61.0	Regular Air	Corporate	Office Supplies	Rubber Bands	Wrap Bag	0.35	Central	Texas	77471.0	2012-10-07 00:00:00	2012-10-16 00:00:00	77.372	20.0	125.92	87411.0	
Charlotte Stanton	Peel-Off® China Markers	Rosenberg	Chris	22811.0	Not Specified	0.1	9.93	1.09	61.0	Regular Air	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	0.43	Central	Texas	77471.0	2013-02-13 00:00:00	2013-02-16 00:00:00	25.115999999999996	4.0	36.4	87412.0	
Charlotte Stanton	Xerox 191	Rosenberg	Chris	21820.0	High	0.04	19.98	5.86	61.0	Regular Air	Small Business	Office Supplies	Paper	Small Box	0.38	Central	Texas	77471.0	2013-03-02 00:00:00	2013-03-03 00:00:00	67.84769999999999	5.0	98.33	87414.0	
Charlotte Stanton	Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel	Rosenberg	Chris	22423.0	High	0.0	22.24	1.99	61.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Pack	0.43	Central	Texas	77471.0	2013-11-11 00:00:00	2013-11-14 00:00:00	173.66272000000004	15.0	333.6	87422.0	
Charlotte Stanton	Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS	Rosenberg	Chris	22424.0	High	0.0	29.89	1.99	61.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Pack	0.5	Central	Texas	77471.0	2013-11-11 00:00:00	2013-11-12 00:00:00	433.22048	22.0	670.73	87422.0	
Pam Gilbert	Xerox 193	Round Rock	Chris	22890.0	High	0.02	5.98	5.15	62.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.36	Central	Texas	78664.0	2010-11-09 00:00:00	2010-11-11 00:00:00	2.1400000000000023	3.0	22.85	87407.0	
Pam Gilbert	Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate	Round Rock	Chris	25354.0	High	0.04	29.14	4.86	62.0	Regular Air	Corporate	Office Supplies	Paper	Wrap Bag	0.38	Central	Texas	78664.0	2010-12-12 00:00:00	2010-12-14 00:00:00	349.40909999999997	17.0	506.39	87408.0	
